Date,YANG_Close,VIX_Close,Interest_Rate
2020-04-06,738.3961181640625,45.2400016784668,0.05
2020-04-07,742.2676391601562,46.70000076293945,0.05
2020-04-08,740.8597412109375,43.349998474121094,0.05
2020-04-09,752.8260498046875,41.66999816894531,0.05
2020-04-13,752.6502075195312,41.16999816894531,0.05
2020-04-14,716.3991088867188,37.7599983215332,0.05
2020-04-15,765.67236328125,40.84000015258789,0.05
2020-04-16,759.3372192382812,40.11000061035156,0.05
2020-04-17,717.8067626953125,38.150001525878906,0.05
2020-04-20,735.5805053710938,43.83000183105469,0.05
2020-04-21,794.8843994140625,45.40999984741211,0.05
2020-04-22,741.2117309570312,41.97999954223633,0.05
2020-04-23,746.3150634765625,41.380001068115234,0.05
2020-04-24,726.7816772460938,35.93000030517578,0.05
2020-04-27,683.6675415039062,33.290000915527344,0.05
2020-04-28,677.5083618164062,33.56999969482422,0.05
2020-04-29,642.8410034179688,31.229999542236328,0.05
2020-04-30,696.1618041992188,34.150001525878906,0.05
2020-05-01,770.0718383789062,37.189998626708984,0.05
2020-05-04,746.8428344726562,35.970001220703125,0.05
2020-05-05,724.845947265625,33.61000061035156,0.05
2020-05-06,720.974365234375,34.119998931884766,0.05
2020-05-07,711.1196899414062,31.440000534057617,0.05
2020-05-08,664.4860229492188,27.979999542236328,0.05
2020-05-11,672.2290649414062,27.56999969482422,0.05
2020-05-12,687.5390014648438,33.040000915527344,0.05
2020-05-13,683.491455078125,35.279998779296875,0.05
2020-05-14,692.9942016601562,32.61000061035156,0.05
2020-05-15,722.7342529296875,31.889999389648438,0.05
2020-05-18,639.1456298828125,29.299999237060547,0.05
2020-05-19,654.2794189453125,30.530000686645508,0.05
2020-05-20,627.7071533203125,27.989999771118164,0.05
2020-05-21,678.38818359375,29.530000686645508,0.05
2020-05-22,735.9323120117188,28.15999984741211,0.05
2020-05-26,686.4832153320312,28.010000228881836,0.05
2020-05-27,697.5696411132812,27.6200008392334,0.05
2020-05-28,688.4188232421875,28.59000015258789,0.05
2020-05-29,646.1845703125,27.510000228881836,0.05
2020-06-01,611.8692626953125,28.229999542236328,0.08
2020-06-02,576.8499145507812,26.84000015258789,0.08
2020-06-03,549.0457763671875,25.65999984741211,0.08
2020-06-04,571.7466430664062,25.809999465942383,0.08
2020-06-05,532.5040283203125,24.520000457763672,0.08
2020-06-08,540.4229125976562,25.809999465942383,0.08
2020-06-09,546.758056640625,27.56999969482422,0.08
2020-06-10,530.7442016601562,27.56999969482422,0.08
2020-06-11,592.8638305664062,40.790000915527344,0.08
2020-06-12,572.8024291992188,36.09000015258789,0.08
2020-06-15,589.1682739257812,34.400001525878906,0.08
2020-06-16,574.3862915039062,33.66999816894531,0.08
2020-06-17,568.0510864257812,33.470001220703125,0.08
2020-06-18,561.18798828125,32.939998626708984,0.08
2020-06-19,559.2522583007812,35.119998931884766,0.08
2020-06-22,546.9340209960938,31.770000457763672,0.08
2020-06-23,535.8474731445312,31.3700008392334,0.08
2020-06-24,550.62939453125,33.84000015258789,0.08
2020-06-25,547.8139038085938,32.220001220703125,0.08
2020-06-26,561.18798828125,34.72999954223633,0.08
2020-06-29,569.4588623046875,31.780000686645508,0.08
2020-06-30,584.5929565429688,30.43000030517578,0.08
2020-07-01,566.1153564453125,28.6200008392334,0.09
2020-07-02,509.09918212890625,27.68000030517578,0.09
2020-07-06,368.1421813964844,27.940000534057617,0.09
2020-07-07,393.4827575683594,29.43000030517578,0.09
2020-07-08,357.231689453125,28.079999923706055,0.09
2020-07-09,363.9187927246094,29.260000228881836,0.09
2020-07-10,379.7565612792969,27.290000915527344,0.09
2020-07-13,392.95477294921875,32.189998626708984,0.09
2020-07-14,402.2815856933594,29.520000457763672,0.09
2020-07-15,407.0329284667969,27.760000228881836,0.09
2020-07-16,435.8930358886719,28.0,0.09
2020-07-17,433.25335693359375,25.68000030517578,0.09
2020-07-20,416.18365478515625,24.459999084472656,0.09
2020-07-21,409.8485412597656,24.84000015258789,0.09
2020-07-22,429.2059326171875,24.31999969482422,0.09
2020-07-23,437.1248779296875,26.079999923706055,0.09
2020-07-24,448.035400390625,25.84000015258789,0.09
2020-07-27,451.7309265136719,24.739999771118164,0.09
2020-07-28,461.93756103515625,25.440000534057617,0.09
2020-07-29,441.17230224609375,24.100000381469727,0.09
2020-07-30,454.72247314453125,24.760000228881836,0.09
2020-07-31,468.0966796875,24.459999084472656,0.09
2020-08-03,454.1944885253906,24.280000686645508,0.09
2020-08-04,421.2869567871094,23.760000228881836,0.09
2020-08-05,421.4629821777344,22.989999771118164,0.09
2020-08-06,419.7032470703125,22.649999618530273,0.09
2020-08-07,445.04376220703125,22.209999084472656,0.09
2020-08-10,435.7170715332031,22.1299991607666,0.09
2020-08-11,435.7170715332031,24.030000686645508,0.09
2020-08-12,417.0635681152344,22.280000686645508,0.09
2020-08-13,419.7032470703125,22.1299991607666,0.09
2020-08-14,413.54400634765625,22.049999237060547,0.09
2020-08-17,389.7872314453125,21.350000381469727,0.09
2020-08-18,386.4437255859375,21.510000228881836,0.09
2020-08-19,397.7061767578125,22.540000915527344,0.09
2020-08-20,392.25091552734375,22.719999313354492,0.09
2020-08-21,382.5722351074219,22.540000915527344,0.09
2020-08-24,369.5499572753906,22.3700008392334,0.09
2020-08-25,365.1506042480469,22.030000686645508,0.09
2020-08-26,366.5584411621094,23.270000457763672,0.09
2020-08-27,368.84613037109375,24.469999313354492,0.09
2020-08-28,359.5193786621094,22.959999084472656,0.09
2020-08-31,385.91571044921875,26.40999984741211,0.09
2020-09-01,370.957763671875,26.1200008392334,0.09
2020-09-02,374.12542724609375,26.56999969482422,0.09
2020-09-03,397.7061767578125,33.599998474121094,0.09
2020-09-04,393.30670166015625,30.75,0.09
2020-09-08,417.41552734375,31.459999084472656,0.09
2020-09-09,407.912841796875,28.809999465942383,0.09
2020-09-10,433.4292907714844,29.709999084472656,0.09
2020-09-11,420.58306884765625,26.8700008392334,0.09
2020-09-14,411.7843017578125,25.850000381469727,0.09
2020-09-15,401.7536926269531,25.59000015258789,0.09
2020-09-16,403.6893310546875,26.040000915527344,0.09
2020-09-17,413.7200012207031,26.459999084472656,0.09
2020-09-18,412.1362609863281,25.829999923706055,0.09
2020-09-21,423.22271728515625,27.780000686645508,0.09
2020-09-22,433.957275390625,26.860000610351562,0.09
2020-09-23,446.45159912109375,28.579999923706055,0.09
2020-09-24,464.401123046875,28.510000228881836,0.09
2020-09-25,478.1273498535156,26.3799991607666,0.09
2020-09-28,454.89849853515625,26.190000534057617,0.09
2020-09-29,461.0576171875,26.270000457763672,0.09
2020-09-30,433.4292907714844,26.3700008392334,0.09
2020-10-01,417.41552734375,26.700000762939453,0.09
2020-10-02,431.4936218261719,27.6299991607666,0.09
2020-10-05,425.86236572265625,27.959999084472656,0.09
2020-10-06,417.59149169921875,29.479999542236328,0.09
2020-10-07,404.393310546875,28.059999465942383,0.09
2020-10-08,397.8822021484375,26.360000610351562,0.09
2020-10-09,395.2425231933594,25.0,0.09
2020-10-12,364.4467468261719,25.06999969482422,0.09
2020-10-13,364.974609375,26.06999969482422,0.09
2020-10-14,378.7007751464844,26.399999618530273,0.09
2020-10-15,387.4995422363281,26.969999313354492,0.09
2020-10-16,370.7818603515625,27.40999984741211,0.09
2020-10-19,370.42987060546875,29.18000030517578,0.09
2020-10-20,366.2064514160156,29.350000381469727,0.09
2020-10-21,356.52777099609375,28.649999618530273,0.09
2020-10-22,348.4328308105469,28.110000610351562,0.09
2020-10-23,344.38543701171875,27.549999237060547,0.09
2020-10-26,354.0640869140625,32.459999084472656,0.09
2020-10-27,352.832275390625,33.349998474121094,0.09
2020-10-28,374.3013916015625,40.279998779296875,0.09
2020-10-29,358.28753662109375,37.59000015258789,0.09
2020-10-30,367.43829345703125,38.02000045776367,0.09
2020-11-02,345.793212890625,37.130001068115234,0.09
2020-11-03,343.32958984375,35.54999923706055,0.09
2020-11-04,301.09521484375,29.56999969482422,0.09
2020-11-05,286.4892578125,27.579999923706055,0.09
2020-11-06,286.3132629394531,24.860000610351562,0.09
2020-11-09,277.3384704589844,25.75,0.09
2020-11-10,295.4640197753906,24.799999237060547,0.09
2020-11-11,286.4892578125,23.450000762939453,0.09
2020-11-12,296.6958923339844,25.350000381469727,0.09
2020-11-13,288.9529113769531,23.100000381469727,0.09
2020-11-16,284.5534362792969,22.450000762939453,0.09
2020-11-17,289.6568298339844,22.709999084472656,0.09
2020-11-18,294.0562438964844,23.84000015258789,0.09
2020-11-19,294.93609619140625,23.110000610351562,0.09
2020-11-20,289.4808654785156,23.700000762939453,0.09
2020-11-23,291.7685241699219,22.65999984741211,0.09
2020-11-24,287.36907958984375,21.639999389648438,0.09
2020-11-25,291.41656494140625,21.25,0.09
2020-11-27,267.83575439453125,20.84000015258789,0.09
2020-11-30,291.41656494140625,20.56999969482422,0.09
2020-12-01,283.1456604003906,20.770000457763672,0.09
2020-12-02,288.7768859863281,21.170000076293945,0.09
2020-12-03,288.7768859863281,21.280000686645508,0.09
2020-12-04,288.4249572753906,20.790000915527344,0.09
2020-12-07,296.3439025878906,21.299999237060547,0.09
2020-12-08,298.8075866699219,20.68000030517578,0.09
2020-12-09,309.8940124511719,22.270000457763672,0.09
2020-12-10,298.4555969238281,22.520000457763672,0.09
2020-12-11,306.1985778808594,23.309999465942383,0.09
2020-12-14,307.6063232421875,24.719999313354492,0.09
2020-12-15,304.9666748046875,22.889999389648438,0.09
2020-12-16,304.0868225097656,22.5,0.09
2020-12-17,298.1036376953125,21.93000030517578,0.09
2020-12-18,299.33551025390625,21.56999969482422,0.09
2020-12-21,306.9024353027344,25.15999984741211,0.09
2020-12-22,309.5420837402344,24.229999542236328,0.09
2020-12-23,301.7991943359375,23.309999465942383,0.09
2020-12-24,316.0532531738281,21.530000686645508,0.09
2020-12-28,314.6454772949219,21.700000762939453,0.09
2020-12-29,301.09521484375,23.079999923706055,0.09
2020-12-30,287.5451354980469,22.770000457763672,0.09
2020-12-31,283.3216857910156,22.75,0.09
2021-01-04,286.3132629394531,26.969999313354492,0.09
2021-01-05,262.5564880371094,25.34000015258789,0.09
2021-01-06,271.1793212890625,25.06999969482422,0.09
2021-01-07,265.9000549316406,22.3700008392334,0.09
2021-01-08,248.830322265625,21.559999465942383,0.09
2021-01-11,259.21295166015625,24.079999923706055,0.09
2021-01-12,249.35824584960938,23.329999923706055,0.09
2021-01-13,246.3666534423828,22.209999084472656,0.09
2021-01-14,243.37506103515625,23.25,0.09
2021-01-15,243.72706604003906,24.34000015258789,0.09
2021-01-19,212.05130004882812,23.239999771118164,0.09
2021-01-20,192.6939239501953,21.579999923706055,0.09
2021-01-21,195.509521484375,21.31999969482422,0.09
2021-01-22,198.85308837890625,21.90999984741211,0.09
2021-01-25,185.12693786621094,23.190000534057617,0.09
2021-01-26,190.7582244873047,23.020000457763672,0.09
2021-01-27,210.8194580078125,37.209999084472656,0.09
2021-01-28,210.46749877929688,30.209999084472656,0.09
2021-01-29,224.54562377929688,33.09000015258789,0.09
2021-02-01,206.59603881835938,30.239999771118164,0.08
2021-02-02,197.26931762695312,25.559999465942383,0.08
2021-02-03,196.03749084472656,22.90999984741211,0.08
2021-02-04,199.02906799316406,21.770000457763672,0.08
2021-02-05,194.27769470214844,20.8700008392334,0.08
2021-02-08,195.68553161621094,21.239999771118164,0.08
2021-02-09,188.47048950195312,21.6299991607666,0.08
2021-02-10,182.8392333984375,21.989999771118164,0.08
2021-02-11,173.33656311035156,21.25,0.08
2021-02-12,173.33656311035156,19.969999313354492,0.08
2021-02-16,173.1605987548828,21.459999084472656,0.08
2021-02-17,165.41763305664062,21.5,0.08
2021-02-18,176.50408935546875,22.489999771118164,0.08
2021-02-19,172.63262939453125,22.049999237060547,0.08
2021-02-22,190.7582244873047,23.450000762939453,0.08
2021-02-23,188.1185760498047,23.110000610351562,0.08
2021-02-24,201.4927520751953,21.34000015258789,0.08
2021-02-25,211.17141723632812,28.889999389648438,0.08
2021-02-26,222.08193969726562,27.950000762939453,0.08
2021-03-01,203.2525177001953,23.350000381469727,0.07
2021-03-02,216.09878540039062,24.100000381469727,0.07
2021-03-03,210.46749877929688,26.670000076293945,0.07
2021-03-04,228.94505310058594,28.56999969482422,0.07
2021-03-05,221.3780517578125,24.65999984741211,0.07
2021-03-08,244.95884704589844,25.469999313354492,0.07
2021-03-09,228.06515502929688,24.030000686645508,0.07
2021-03-10,233.69638061523438,22.559999465942383,0.07
2021-03-11,208.707763671875,21.90999984741211,0.07
2021-03-12,226.12940979003906,20.690000534057617,0.07
2021-03-15,227.53721618652344,20.030000686645508,0.07
2021-03-16,220.49819946289062,19.790000915527344,0.07
2021-03-17,220.85009765625,19.229999542236328,0.07
2021-03-18,227.53721618652344,21.579999923706055,0.07
2021-03-19,227.88916015625,20.950000762939453,0.07
2021-03-22,227.71316528320312,18.8799991607666,0.07
2021-03-23,243.37506103515625,20.299999237060547,0.07
2021-03-24,270.47540283203125,21.200000762939453,0.07
2021-03-25,266.60394287109375,19.809999465942383,0.07
2021-03-26,243.19908142089844,18.860000610351562,0.07
2021-03-29,248.12644958496094,20.739999771118164,0.07
2021-03-30,244.43093872070312,19.610000610351562,0.07
2021-03-31,241.96725463867188,19.399999618530273,0.07
2021-04-01,230.88075256347656,17.329999923706055,0.07
2021-04-05,229.64892578125,17.90999984741211,0.07
2021-04-06,227.18527221679688,18.1200008392334,0.07
2021-04-07,244.43093872070312,17.15999984741211,0.07
2021-04-08,233.69638061523438,16.950000762939453,0.07
2021-04-09,244.2549285888672,16.690000534057617,0.07
2021-04-12,243.37506103515625,16.90999984741211,0.07
2021-04-13,244.78289794921875,16.649999618530273,0.07
2021-04-14,241.96725463867188,16.989999771118164,0.07
2021-04-15,240.3834991455078,16.56999969482422,0.07
2021-04-16,236.16001892089844,16.25,0.07
2021-04-19,237.56784057617188,17.290000915527344,0.07
2021-04-20,239.6795654296875,18.68000030517578,0.07
2021-04-21,238.09579467773438,17.5,0.07
2021-04-22,235.98410034179688,18.709999084472656,0.07
2021-04-23,225.77745056152344,17.329999923706055,0.07
2021-04-26,237.56784057617188,17.639999389648438,0.07
2021-04-27,234.4002685546875,17.559999465942383,0.07
2021-04-28,230.52880859375,17.280000686645508,0.07
2021-04-29,231.58465576171875,17.610000610351562,0.07
2021-04-30,245.48675537109375,18.610000610351562,0.07
2021-05-03,249.00625610351562,18.309999465942383,0.07
2021-05-04,256.749267578125,19.479999542236328,0.07
2021-05-05,253.05380249023438,19.149999618530273,0.07
2021-05-06,250.41412353515625,18.389999389648438,0.07
2021-05-07,249.00625610351562,16.690000534057617,0.07
2021-05-10,269.77142333984375,19.65999984741211,0.07
2021-05-11,269.4195251464844,21.84000015258789,0.07
2021-05-12,280.1540832519531,27.59000015258789,0.07
2021-05-13,292.12042236328125,23.1299991607666,0.07
2021-05-14,277.1625061035156,18.809999465942383,0.07
2021-05-17,270.6513977050781,19.719999313354492,0.07
2021-05-18,263.7882995605469,21.34000015258789,0.07
2021-05-19,261.3246765136719,22.18000030517578,0.07
2021-05-20,253.58169555664062,20.670000076293945,0.07
2021-05-21,260.97271728515625,20.149999618530273,0.07
2021-05-24,262.0285339355469,18.399999618530273,0.07
2021-05-25,242.31922912597656,18.84000015258789,0.07
2021-05-26,238.4477081298828,17.360000610351562,0.07
2021-05-27,239.5035858154297,16.739999771118164,0.07
2021-05-28,242.31922912597656,16.760000228881836,0.07
2021-06-01,221.3780517578125,17.899999618530273,0.08
2021-06-02,225.60145568847656,17.479999542236328,0.08
2021-06-03,238.79965209960938,18.040000915527344,0.08
2021-06-04,231.40869140625,16.420000076293945,0.08
2021-06-07,237.91986083984375,16.420000076293945,0.08
2021-06-08,241.791259765625,17.06999969482422,0.08
2021-06-09,241.43931579589844,17.889999389648438,0.08
2021-06-10,237.56784057617188,16.100000381469727,0.08
2021-06-11,239.6795654296875,15.649999618530273,0.08
2021-06-14,236.51194763183594,16.389999389648438,0.08
2021-06-15,247.59848022460938,17.020000457763672,0.08
2021-06-16,259.3888854980469,18.149999618530273,0.08
2021-06-17,247.59848022460938,17.75,0.08
2021-06-18,246.71859741210938,20.700000762939453,0.08
2021-06-21,246.89459228515625,17.889999389648438,0.08
2021-06-22,252.87782287597656,16.65999984741211,0.08
2021-06-23,243.02313232421875,16.31999969482422,0.08
2021-06-24,235.8080596923828,15.970000267028809,0.08
2021-06-25,221.90594482421875,15.619999885559082,0.08
2021-06-28,219.97024536132812,15.760000228881836,0.08
2021-06-29,225.24951171875,16.020000457763672,0.08
2021-06-30,233.16842651367188,15.829999923706055,0.08
2021-07-01,236.51194763183594,15.479999542236328,0.1
2021-07-02,244.78289794921875,15.069999694824219,0.1
2021-07-06,265.1960754394531,16.440000534057617,0.1
2021-07-07,264.668212890625,16.200000762939453,0.1
2021-07-08,289.4808654785156,19.0,0.1
2021-07-09,264.668212890625,16.18000030517578,0.1
2021-07-12,267.1318664550781,16.170000076293945,0.1
2021-07-13,258.3330993652344,17.1200008392334,0.1
2021-07-14,260.97271728515625,16.329999923706055,0.1
2021-07-15,254.28555297851562,17.010000228881836,0.1
2021-07-16,257.9810485839844,18.450000762939453,0.1
2021-07-19,268.7156982421875,22.5,0.1
2021-07-20,274.1708984375,19.729999542236328,0.1
2021-07-21,271.0033874511719,17.90999984741211,0.1
2021-07-22,267.83575439453125,17.690000534057617,0.1
2021-07-23,288.6009521484375,17.200000762939453,0.1
2021-07-26,333.6508483886719,17.579999923706055,0.1
2021-07-27,366.91033935546875,19.360000610351562,0.1
2021-07-28,300.9192810058594,18.309999465942383,0.1
2021-07-29,314.11749267578125,17.700000762939453,0.1
2021-07-30,323.4441833496094,18.239999771118164,0.1
2021-08-02,309.0141906738281,19.459999084472656,0.1
2021-08-03,316.4051818847656,18.040000915527344,0.1
2021-08-04,303.3829345703125,17.969999313354492,0.1
2021-08-05,313.41357421875,17.280000686645508,0.1
2021-08-06,324.5,16.149999618530273,0.1
2021-08-09,306.5505065917969,16.719999313354492,0.1
2021-08-10,296.51983642578125,16.790000915527344,0.1
2021-08-11,288.6009521484375,16.170000076293945,0.1
2021-08-12,301.44720458984375,15.59000015258789,0.1
2021-08-13,301.44720458984375,15.449999809265137,0.1
2021-08-16,315.87725830078125,16.1200008392334,0.1
2021-08-17,343.153564453125,17.90999984741211,0.1
2021-08-18,335.4106750488281,21.56999969482422,0.1
2021-08-19,355.11993408203125,21.670000076293945,0.1
2021-08-20,364.62261962890625,18.559999465942383,0.1
2021-08-23,344.0334167480469,17.149999618530273,0.1
2021-08-24,307.4303894042969,17.219999313354492,0.1
2021-08-25,315.17340087890625,16.790000915527344,0.1
2021-08-26,330.4832458496094,18.84000015258789,0.1
2021-08-27,322.38836669921875,16.389999389648438,0.1
2021-08-30,320.2766418457031,16.190000534057617,0.1
2021-08-31,302.6790466308594,16.479999542236328,0.1
2021-09-01,282.4418029785156,16.110000610351562,0.08
2021-09-02,290.712646484375,16.40999984741211,0.08
2021-09-03,290.712646484375,16.40999984741211,0.08
2021-09-07,269.5954895019531,18.139999389648438,0.08
2021-09-08,278.39434814453125,17.959999084472656,0.08
2021-09-09,285.9612731933594,18.799999237060547,0.08
2021-09-10,286.8411865234375,20.950000762939453,0.08
2021-09-13,288.4249572753906,19.3700008392334,0.08
2021-09-14,308.4862365722656,19.459999084472656,0.08
2021-09-15,315.17340087890625,18.18000030517578,0.08
2021-09-16,328.37158203125,18.690000534057617,0.08
2021-09-17,322.91632080078125,20.809999465942383,0.08
2021-09-20,361.27911376953125,25.709999084472656,0.08
2021-09-21,351.6004638671875,24.360000610351562,0.08
2021-09-22,330.1313781738281,20.8700008392334,0.08
2021-09-23,337.8742980957031,18.6299991607666,0.08
2021-09-24,360.7511901855469,17.75,0.08
2021-09-27,344.73736572265625,18.760000228881836,0.08
2021-09-28,342.9775695800781,23.25,0.08
2021-09-29,351.072509765625,22.559999465942383,0.08
2021-09-30,339.63397216796875,23.139999389648438,0.08
2021-10-01,350.72052001953125,21.100000381469727,0.08
2021-10-04,374.12542724609375,22.959999084472656,0.08
2021-10-05,359.3434143066406,21.299999237060547,0.08
2021-10-06,363.7428283691406,21.0,0.08
2021-10-07,318.16497802734375,19.540000915527344,0.08
2021-10-08,310.070068359375,18.770000457763672,0.08
2021-10-11,310.5979919433594,20.0,0.08
2021-10-12,315.87725830078125,19.850000381469727,0.08
2021-10-13,296.6958923339844,18.639999389648438,0.08
2021-10-14,301.44720458984375,16.860000610351562,0.08
2021-10-15,291.2405700683594,16.299999237060547,0.08
2021-10-18,286.6651916503906,16.309999465942383,0.08
2021-10-19,263.2604064941406,15.699999809265137,0.08
2021-10-20,260.0928039550781,15.489999771118164,0.08
2021-10-21,261.67657470703125,15.010000228881836,0.08
2021-10-22,260.97271728515625,15.430000305175781,0.08
2021-10-25,258.68499755859375,15.239999771118164,0.08
2021-10-26,274.1708984375,15.979999542236328,0.08
2021-10-27,282.9696960449219,16.979999542236328,0.08
2021-10-28,281.0339660644531,16.530000686645508,0.08
2021-10-29,296.51983642578125,16.260000228881836,0.08
2021-11-01,280.1540832519531,16.40999984741211,0.08
2021-11-02,303.2070007324219,16.030000686645508,0.08
2021-11-03,296.16790771484375,15.100000381469727,0.08
2021-11-04,300.391357421875,15.4399995803833,0.08
2021-11-05,316.75714111328125,16.479999542236328,0.08
2021-11-08,306.0225830078125,17.219999313354492,0.08
2021-11-09,313.2376403808594,17.780000686645508,0.08
2021-11-10,304.6147766113281,18.729999542236328,0.08
2021-11-11,269.24359130859375,17.65999984741211,0.08
2021-11-12,268.18768310546875,16.290000915527344,0.08
2021-11-15,273.11505126953125,16.489999771118164,0.08
2021-11-16,264.31622314453125,16.3700008392334,0.08
2021-11-17,272.9390869140625,17.110000610351562,0.08
2021-11-18,290.712646484375,17.59000015258789,0.08
2021-11-19,285.9612731933594,17.90999984741211,0.08
2021-11-22,296.3439025878906,19.170000076293945,0.08
2021-11-23,300.7432861328125,19.3799991607666,0.08
2021-11-24,298.2796630859375,18.579999923706055,0.08
2021-11-26,323.4441833496094,28.6200008392334,0.08
2021-11-29,332.2430114746094,22.959999084472656,0.08
2021-11-30,337.69830322265625,27.190000534057617,0.08
2021-12-01,340.1619567871094,31.1200008392334,0.08
2021-12-02,334.00286865234375,27.950000762939453,0.08
2021-12-03,356.7037353515625,30.670000076293945,0.08
2021-12-06,336.1145324707031,27.18000030517578,0.08
2021-12-07,322.38836669921875,21.889999389648438,0.08
2021-12-08,318.5169372558594,19.899999618530273,0.08
2021-12-09,319.2207946777344,21.579999923706055,0.08
2021-12-10,317.989013671875,18.690000534057617,0.08
2021-12-13,335.2345886230469,20.309999465942383,0.08
2021-12-14,336.6424255371094,21.889999389648438,0.08
2021-12-15,365.1506042480469,19.290000915527344,0.08
2021-12-16,361.8070373535156,20.56999969482422,0.08
2021-12-17,373.94940185546875,21.56999969482422,0.08
2021-12-20,398.5860595703125,22.8700008392334,0.08
2021-12-21,361.4550476074219,21.010000228881836,0.08
2021-12-22,364.62261962890625,18.6299991607666,0.08
2021-12-23,362.6869812011719,17.959999084472656,0.08
2021-12-27,364.7986145019531,17.68000030517578,0.08
2021-12-28,376.94097900390625,17.540000915527344,0.08
2021-12-29,389.9632263183594,16.950000762939453,0.08
2021-12-30,347.72894287109375,17.329999923706055,0.08
2021-12-31,356.7037353515625,17.219999313354492,0.08
2022-01-03,360.2231750488281,16.600000381469727,0.08
2022-01-04,379.5806579589844,16.90999984741211,0.08
2022-01-05,400.8737487792969,19.729999542236328,0.08
2022-01-06,378.87677001953125,19.610000610351562,0.08
2022-01-07,355.6478576660156,18.760000228881836,0.08
2022-01-10,354.4159851074219,19.399999618530273,0.08
2022-01-11,320.8045959472656,18.40999984741211,0.08
2022-01-12,299.86346435546875,17.6200008392334,0.08
2022-01-13,320.45263671875,20.309999465942383,0.08
2022-01-14,310.4220275878906,19.190000534057617,0.08
2022-01-18,320.45263671875,22.790000915527344,0.08
2022-01-19,316.9331359863281,23.850000381469727,0.08
2022-01-20,288.07305908203125,25.59000015258789,0.08
2022-01-21,304.7907409667969,28.850000381469727,0.08
2022-01-24,318.3409118652344,29.899999618530273,0.08
2022-01-25,316.9331359863281,31.15999984741211,0.08
2022-01-26,335.58660888671875,31.959999084472656,0.08
2022-01-27,354.2401123046875,30.489999771118164,0.08
2022-01-28,357.75958251953125,27.65999984741211,0.08
2022-01-31,305.670654296875,24.829999923706055,0.08
2022-02-01,300.7432861328125,21.959999084472656,0.08
2022-02-02,308.13433837890625,22.09000015258789,0.08
2022-02-03,310.77398681640625,24.350000381469727,0.08
2022-02-04,304.2628173828125,23.219999313354492,0.08
