Date,US_QQQ_Close,KR_KODEX_Close,CN_ASHR_Close
2020-05-14,214.23736572265625,22561.6875,25.444496154785156
2020-05-15,215.62811279296875,22615.16015625,24.977205276489258
2020-05-18,219.64573669433594,22762.208984375,25.646074295043945
2020-05-19,219.09524536132812,23350.431640625,25.36203384399414
2020-05-20,223.47024536132812,23403.90625,25.554447174072266
2020-05-21,221.0364227294922,23506.396484375,25.02301788330078
2020-05-22,221.79937744140625,23109.794921875,24.6290283203125
2020-05-25,221.79937744140625,23399.447265625,24.6290283203125
2020-05-26,221.2006378173828,23822.783203125,24.793954849243164
2020-05-27,222.40786743164062,23836.15625,24.574050903320312
2020-05-28,222.11814880371094,23907.455078125,24.491586685180664
2020-05-29,225.3727569580078,23862.892578125,24.949716567993164
2020-06-01,226.0487823486328,24335.248046875,25.600261688232422
2020-06-02,227.56507873535156,24589.248046875,25.92095184326172
2020-06-03,228.58880615234375,25489.40234375,26.003414154052734
2020-06-04,226.98565673828125,25520.595703125,25.7102108001709
2020-06-05,231.48611450195312,25948.384765625,26.20499038696289
2020-06-08,233.28245544433594,25912.736328125,26.269126892089844
2020-06-09,234.97256469726562,25926.10546875,26.1591796875
2020-06-10,237.79263305664062,26006.318359375,26.33326530456543
2020-06-11,226.01016235351562,25578.517578125,25.627748489379883
2020-06-12,227.8065185546875,25057.1484375,25.97592544555664
2020-06-15,230.57830810546875,23796.048828125,25.90262794494629
2020-06-16,234.5379638671875,25257.67578125,25.930112838745117
2020-06-17,235.28163146972656,25186.380859375,26.214153289794922
2020-06-18,235.9190216064453,25115.078125,26.443218231201172
2020-06-19,235.88037109375,25115.078125,26.507356643676758
2020-06-22,238.7091827392578,25025.9609375,26.928834915161133
2020-06-23,240.74085998535156,25092.80078125,27.075435638427734
2020-06-24,235.77786254882812,25502.76953125,26.85553550720215
2020-06-25,238.02232360839844,24861.080078125,26.846370697021484
2020-06-26,232.40145874023438,25208.662109375,26.82805061340332
2020-06-29,234.93614196777344,24803.146484375,26.937997817993164
2020-06-30,239.54122924804688,25017.046875,27.222036361694336
2020-07-01,242.33717346191406,25030.416015625,27.81760597229004
2020-07-02,243.98182678222656,25346.798828125,28.532289505004883
2020-07-06,249.9800567626953,25948.384765625,31.73919105529785
2020-07-07,248.25796508789062,25636.453125,31.042837142944336
2020-07-08,251.52796936035156,25560.6953125,31.94993019104004
2020-07-09,253.64663696289062,25681.015625,32.01407241821289
2020-07-10,255.37841796875,25431.470703125,31.555936813354492
2020-07-13,250.1251678466797,25917.19140625,31.986581802368164
2020-07-14,251.89559936523438,25877.0859375,32.041561126708984
2020-07-15,252.40829467773438,26135.544921875,31.720861434936523
2020-07-16,250.68621826171875,25850.3515625,30.254852294921875
2020-07-17,250.97654724121094,26046.423828125,30.328153610229492
2020-07-20,258.0969543457031,25984.0390625,31.244409561157227
2020-07-21,255.40740966796875,26362.8125,31.143625259399414
2020-07-22,256.30718994140625,26264.775390625,30.997026443481445
2020-07-23,249.61244201660156,26108.80859375,31.024513244628906
2020-07-24,247.24217224121094,25966.2109375,30.044113159179688
2020-07-27,251.65365600585938,26215.755859375,30.099088668823242
2020-07-28,248.45147705078125,26763.87109375,29.989139556884766
2020-07-29,251.31504821777344,26902.01171875,30.987857818603516
2020-07-30,252.63087463378906,26937.720703125,30.64884376525879
2020-07-31,257.1392517089844,26723.435546875,30.932880401611328
2020-08-03,260.6123962402344,26723.435546875,31.720861434936523
2020-08-04,261.5797424316406,27044.8671875,31.73919105529785
2020-08-05,262.2279357910156,27339.521484375,31.904117584228516
2020-08-06,265.7012023925781,27772.55859375,32.041561126708984
2020-08-07,262.63427734375,27888.6328125,31.253576278686523
2020-08-10,261.51202392578125,28303.810546875,31.546777725219727
2020-08-11,256.5587158203125,28660.955078125,31.171110153198242
2020-08-12,263.0115051269531,28817.20703125,31.2169246673584
2020-08-13,263.6114807128906,28803.8125,30.960372924804688
2020-08-14,263.3018493652344,28500.23828125,31.290225982666016
2020-08-17,266.3590393066406,28500.23828125,32.27978515625
2020-08-18,268.92279052734375,27910.94921875,32.14234924316406
2020-08-19,267.1136169433594,28009.162109375,31.574264526367188
2020-08-20,270.81890869140625,26928.80078125,31.601757049560547
2020-08-21,272.69580078125,27335.056640625,31.565105438232422
2020-08-24,274.3984680175781,27638.626953125,31.849138259887695
2020-08-25,276.555908203125,28000.234375,32.00490951538086
2020-08-26,282.45745849609375,28004.693359375,31.629243850708008
2020-08-27,281.5770263671875,27754.69921875,31.785001754760742
2020-08-28,283.00885009765625,27902.0234375,32.78372573852539
2020-08-31,285.28240966796875,27451.12109375,32.38057327270508
2020-09-01,290.1584167480469,27665.412109375,32.930328369140625
2020-09-02,292.9058532714844,27808.267578125,32.8936767578125
2020-09-03,278.0555725097656,28227.9140625,32.32559585571289
2020-09-04,274.3501281738281,27835.052734375,32.37141036987305
2020-09-07,274.3501281738281,27960.05859375,32.37141036987305
2020-09-08,261.163818359375,28317.205078125,31.464317321777344
2020-09-09,268.8357238769531,27968.986328125,31.345197677612305
2020-09-10,263.4759216308594,28236.84375,30.78628158569336
2020-09-11,261.6475524902344,28218.990234375,31.262733459472656
2020-09-14,266.2041931152344,28598.455078125,31.74835777282715
2020-09-15,269.9772644042969,28821.673828125,32.25230407714844
2020-09-16,265.6720886230469,28741.318359375,31.995742797851562
2020-09-17,261.52178955078125,28317.205078125,32.00490951538086
2020-09-18,258.18402099609375,28410.953125,32.37141036987305
2020-09-21,258.80322265625,28169.87890625,32.270626068115234
2020-09-22,263.6114807128906,27513.623046875,31.86746597290039
2020-09-23,255.56219482421875,27616.306640625,31.354368209838867
2020-09-24,256.752197265625,26977.900390625,31.015348434448242
2020-09-25,262.72137451171875,27098.443359375,31.079484939575195
2020-09-28,268.17779541015625,27495.763671875,31.317716598510742
2020-09-29,266.968505859375,27754.69921875,31.510128021240234
2020-09-30,268.7969665527344,27754.69921875,31.592588424682617
2020-10-01,273.0635070800781,27754.69921875,32.09653091430664
2020-10-02,265.38189697265625,27754.69921875,31.68421745300293
2020-10-05,271.0414733886719,28058.2734375,32.1240234375
2020-10-06,266.2041931152344,28120.767578125,32.151512145996094
2020-10-07,270.8093566894531,28393.09765625,32.42638397216797
2020-10-08,272.25079345703125,28402.025390625,32.48136520385742
2020-10-09,276.4108581542969,28402.025390625,32.7379150390625
2020-10-12,284.9436950683594,28518.1015625,33.37929916381836
2020-10-13,284.9341125488281,28540.419921875,33.49840545654297
2020-10-14,282.55413818359375,28259.166015625,33.1777229309082
2020-10-15,280.657958984375,28049.33984375,33.1777229309082
2020-10-16,279.1196594238281,27884.16796875,33.36096954345703
2020-10-19,274.5630187988281,27946.6640625,33.040283203125
2020-10-20,275.15313720703125,28143.09375,33.44343566894531
2020-10-21,274.9403076171875,28232.37890625,33.47092056274414
2020-10-22,274.9305725097656,28040.412109375,33.342647552490234
2020-10-23,275.47235107421875,28143.09375,33.159393310546875
2020-10-26,271.34136962890625,28089.525390625,32.52717971801758
2020-10-27,273.4600524902344,27848.44921875,32.72875213623047
2020-10-28,262.798828125,27995.771484375,32.463035583496094
2020-10-29,267.3941955566406,27705.126953125,33.196044921875
2020-10-30,260.6123962402344,26953.921875,32.811214447021484
2020-11-02,261.19287109375,27365.30078125,33.04944610595703
2020-11-03,265.7108154296875,27910.81640625,33.36096954345703
2020-11-04,277.5718078613281,28085.203125,34.49713134765625
2020-11-05,284.8083190917969,28702.259765625,34.90028381347656
2020-11-06,285.0211181640625,28773.802734375,34.67121887207031
2020-11-09,279.197021484375,29135.9921875,35.065208435058594
2020-11-10,274.1954040527344,29131.525390625,34.955265045166016
2020-11-11,280.32904052734375,29601.0234375,34.552101135253906
2020-11-12,279.0132751464844,29457.931640625,34.39634323120117
2020-11-13,281.46087646484375,29766.466796875,34.378013610839844
2020-11-16,283.6570739746094,30401.4140625,34.90028381347656
2020-11-17,282.75732421875,30392.474609375,34.881954193115234
2020-11-18,280.6676330566406,30361.17578125,34.68954086303711
2020-11-19,282.86383056640625,30401.4140625,35.01023483276367
2020-11-20,280.9288330078125,30432.71875,35.15683364868164
2020-11-23,280.9385681152344,31130.2578125,35.28511428833008
2020-11-24,284.88580322265625,31300.177734375,35.23013687133789
2020-11-25,286.6368408203125,31116.84765625,34.82698059082031
2020-11-26,286.6368408203125,31425.37890625,34.82698059082031
2020-11-27,289.2779541015625,31496.923828125,35.367576599121094
2020-11-30,289.8681335449219,31018.470703125,35.09270095825195
2020-12-01,293.5831298828125,31510.341796875,36.09141540527344
2020-12-02,293.9604797363281,32060.322265625,36.14639663696289
2020-12-03,294.3763732910156,32288.3671875,36.05475997924805
2020-12-04,295.5760803222656,32865.1796875,36.20136642456055
2020-12-07,297.2497253417969,33044.0390625,35.96314239501953
2020-12-08,298.2559814453125,32516.412109375,35.76156234741211
2020-12-09,291.5030517578125,33267.609375,34.97358322143555
2020-12-10,292.6737976074219,33003.79296875,35.21180725097656
2020-12-11,292.02557373046875,33289.97265625,34.5612678527832
2020-12-14,294.1443176269531,33160.3046875,35.037723541259766
2020-12-15,297.28851318359375,33160.3046875,35.340087890625
2020-12-16,298.9234313964844,33298.9140625,35.21180725097656
2020-12-17,300.877685546875,33267.609375,35.58747482299805
2020-12-18,299.96826171875,33222.90234375,35.57361602783203
2020-12-21,299.4071960449219,33263.140625,35.5458984375
2020-12-22,300.22125244140625,32722.1015625,35.16706466674805
2020-12-23,298.7093811035156,33187.125,35.453495025634766
2020-12-24,300.02740478515625,33848.8984375,35.490455627441406
2020-12-28,303.05133056640625,34018.8125,35.980167388916016
2020-12-29,303.32269287109375,34595.63671875,35.92473220825195
2020-12-30,303.3323974609375,35324.484375,36.48836898803711
2020-12-31,304.0786437988281,35324.484375,37.015045166015625
2021-01-04,299.7851257324219,36254.546875,37.569435119628906
2021-01-05,302.256591796875,36800.06640625,38.752140045166016
2021-01-06,298.0696105957031,36442.3515625,38.88150405883789
2021-01-07,305.280517578125,37291.921875,39.83320999145508
2021-01-08,309.205810546875,38941.88671875,39.3989372253418
2021-01-11,304.7377624511719,39040.265625,38.87226486206055
2021-01-12,304.25311279296875,38736.20703125,40.359886169433594
2021-01-13,306.3078308105469,38955.296875,39.9163703918457
2021-01-14,304.6698913574219,38906.1171875,39.31577682495117
2021-01-15,302.256591796875,38052.0703125,38.93694305419922
2021-01-18,302.256591796875,37166.7265625,38.93694305419922
2021-01-19,306.66644287109375,38145.9765625,38.98313903808594
2021-01-20,313.7997741699219,38365.06640625,39.3712158203125
2021-01-21,316.30999755859375,38928.4765625,39.90713119506836
2021-01-22,315.39910888671875,38655.71875,39.55601501464844
2021-01-25,318.0061340332031,39581.30078125,39.981048583984375
2021-01-26,318.471435546875,38503.68359375,39.64841079711914
2021-01-27,309.5934143066406,38374.015625,38.927703857421875
2021-01-28,311.4253234863281,37666.703125,38.567344665527344
2021-01-29,304.8734436035156,36820.609375,38.19774627685547
2021-02-01,312.4914245605469,37738.328125,38.73366165161133
2021-02-02,317.5894470214844,38297.91015625,39.40817642211914
2021-02-03,316.32940673828125,38615.75390625,39.47285842895508
2021-02-04,320.0705261230469,37971.10546875,39.241859436035156
2021-02-05,321.1560974121094,38454.59375,39.34349822998047
2021-02-08,323.3077392578125,38078.55859375,40.175086975097656
2021-02-09,323.23980712890625,37948.734375,41.357791900634766
2021-02-10,322.5032653808594,38212.8515625,41.967628479003906
2021-02-11,324.2770080566406,38212.8515625,42.33722686767578
2021-02-12,326.0893859863281,38212.8515625,42.19862747192383
2021-02-15,326.0893859863281,38772.44921875,42.19862747192383
2021-02-16,325.2073974609375,38942.5546875,42.78074264526367
2021-02-17,323.6469421386719,38521.7421875,42.873138427734375
2021-02-18,322.23199462890625,37971.10546875,41.55183792114258
2021-02-19,320.8265686035156,38302.39453125,41.68119812011719
2021-02-22,312.51080322265625,37899.48828125,40.09192657470703
2021-02-23,311.5804443359375,37859.19921875,40.07344436645508
2021-02-24,314.1487121582031,37053.40234375,39.41741180419922
2021-02-25,303.19671630859375,38400.87890625,38.567344665527344
2021-02-26,304.4664001464844,37339.89453125,38.16079330444336
2021-03-01,313.6253967285156,37339.89453125,39.09402084350586
2021-03-02,308.59521484375,37756.234375,38.317867279052734
2021-03-03,299.6397399902344,38177.04296875,38.57659149169922
2021-03-04,294.7355651855469,37689.08203125,37.44007873535156
2021-03-05,299.1744384765625,37487.6328125,37.20907974243164
2021-03-08,290.7037353515625,37133.98046875,35.73069381713867
2021-03-09,302.1693420410156,36901.1875,36.146488189697266
2021-03-10,301.3067321777344,36690.7890625,35.86005401611328
2021-03-11,308.246337890625,37438.38671875,37.015045166015625
2021-03-12,305.7457275390625,37769.671875,36.57152557373047
2021-03-15,309.0119323730469,37586.125,36.04485321044922
2021-03-16,310.70806884765625,37899.48828125,36.349769592285156
2021-03-17,311.9874267578125,37599.5546875,36.43292999267578
2021-03-18,302.4310302734375,37872.62890625,35.97093200683594
2021-03-19,303.4971618652344,37474.2109375,35.721458435058594
2021-03-22,309.18865966796875,37536.87890625,35.9339714050293
2021-03-23,307.83990478515625,37183.21875,35.3980598449707
2021-03-24,302.6480407714844,37013.1015625,34.806705474853516
2021-03-25,302.1240234375,37174.26953125,34.742027282714844
2021-03-26,306.65594482421875,37518.97265625,35.8138542175293
2021-03-29,306.5685119628906,37451.82421875,35.48122024536133
2021-03-30,305.0255432128906,37872.62890625,35.629058837890625
2021-03-31,309.693359375,37769.671875,35.68449401855469
2021-04-01,314.9725036621094,38114.37109375,36.118770599365234
2021-04-02,314.9725036621094,38539.65234375,36.118770599365234
2021-04-05,321.2608642578125,38615.75390625,36.423683166503906
2021-04-06,321.03765869140625,38669.4765625,36.349769592285156
2021-04-07,321.8140869140625,38763.48828125,35.94321060180664
2021-04-08,325.1717529296875,38727.671875,35.869293212890625
2021-04-09,327.1417236328125,38544.125,35.52742004394531
2021-04-12,326.71478271484375,38544.125,34.926822662353516
2021-04-13,330.528564453125,38982.84375,34.936065673828125
2021-04-14,326.5594787597656,39251.43359375,35.1208610534668
2021-04-15,331.508544921875,39287.2578125,35.13010025024414
2021-04-16,331.8968505859375,39264.87890625,35.19478225708008
2021-04-19,328.8593444824219,39260.3984375,35.79537582397461
2021-04-20,326.4623107910156,39506.61328125,35.702972412109375
2021-04-21,329.2572021484375,38799.29296875,36.285091400146484
2021-04-22,325.2882080078125,38857.48828125,36.12800598144531
2021-04-23,329.38336181640625,38879.8828125,36.73784255981445
2021-04-26,331.5280456542969,39233.54296875,36.2388916015625
2021-04-27,330.0918273925781,39278.29296875,36.27584457397461
2021-04-28,328.9758605957031,38861.96875,36.700889587402344
2021-04-29,330.15972900390625,38730.1171875,36.96883773803711
2021-04-30,327.99566650390625,38461.84375,36.562286376953125
2021-05-03,326.2488708496094,38216.3125,36.3312873840332
2021-05-04,320.3777770996094,38539.13671875,36.07257080078125
2021-05-05,319.3005676269531,38539.13671875,36.18345260620117
2021-05-06,321.707275390625,38766.4921875,36.10953140258789
2021-05-07,324.31787109375,39016.56640625,36.04485321044922
2021-05-10,316.1273498535156,39671.3125,35.73069381713867
2021-05-11,315.69061279296875,38975.64453125,35.961692810058594
2021-05-12,307.5196533203125,38329.98828125,35.79537582397461
2021-05-13,309.89715576171875,37888.9375,35.7861328125
2021-05-14,316.7386779785156,38243.59765625,36.83948516845703
2021-05-17,314.8172912597656,38079.90625,37.24604034423828
2021-05-18,312.69207763671875,38530.0546875,37.310726165771484
2021-05-19,313.051025390625,38530.0546875,37.13515853881836
2021-05-20,319.10662841796875,38407.28515625,37.458560943603516
2021-05-21,317.3403015136719,38389.09765625,36.85796356201172
2021-05-24,322.6777038574219,38279.96875,37.301475524902344
2021-05-25,323.1241760253906,38643.7109375,38.74290466308594
2021-05-26,324.2498779296875,38566.41796875,38.853782653808594
2021-05-27,323.0367736816406,38498.21875,38.98313903808594
2021-05-28,324.05572509765625,38734.66015625,38.918460845947266
2021-05-31,324.05572509765625,38884.69921875,38.918460845947266
2021-06-01,322.978515625,39107.5078125,38.89997863769531
2021-06-02,323.609375,39075.6796875,38.511905670166016
2021-06-03,320.2419738769531,39439.421875,38.04991149902344
2021-06-04,325.67626953125,39289.375,38.493431091308594
2021-06-07,326.64678955078125,39430.328125,38.41950607299805
2021-06-08,326.80206298828125,39353.0390625,37.99447250366211
2021-06-09,326.8796691894531,38907.4375,37.97599411010742
2021-06-10,330.28594970703125,39039.30078125,38.33634567260742
2021-06-11,331.1495361328125,39325.74609375,37.7449951171875
2021-06-14,334.3229064941406,39307.5703125,37.661834716796875
2021-06-15,332.13946533203125,39398.49609375,37.20907974243164
2021-06-16,330.9264221191406,39639.48046875,36.349769592285156
2021-06-17,335.12835693359375,39412.1484375,36.599246978759766
2021-06-18,332.4984130859375,39530.359375,36.405208587646484
2021-06-21,334.5649108886719,39148.41796875,36.58076858520508
2021-06-22,337.6837158203125,39416.6875,36.516090393066406
2021-06-23,337.8488464355469,39621.29296875,36.728607177734375
2021-06-24,339.9376525878906,39771.34375,37.051998138427734
2021-06-25,339.5198974609375,39971.40625,37.64336013793945
2021-06-28,343.6490783691406,39930.48828125,37.68031311035156
2021-06-29,344.8926086425781,39775.890625,37.292240142822266
2021-06-30,344.3484802246094,39916.84765625,37.458560943603516
2021-07-01,344.4844970703125,39684.94921875,37.07047653198242
2021-07-02,348.438720703125,39634.94140625,36.50684356689453
2021-07-05,348.438720703125,39821.3515625,36.50684356689453
2021-07-06,349.9447326660156,40003.234375,36.19268798828125
2021-07-07,350.6830749511719,39753.15625,36.95960235595703
2021-07-08,348.5650634765625,39339.39453125,36.18345260620117
2021-07-09,350.74139404296875,38921.078125,36.87644577026367
2021-07-12,352.11126708984375,39271.1953125,37.005802154541016
2021-07-13,352.11126708984375,39603.109375,36.92264175415039
2021-07-14,352.7427673339844,39466.703125,36.69164276123047
2021-07-15,350.2652893066406,39734.96875,37.144405364990234
2021-07-16,347.4283752441406,39566.74609375,36.71012878417969
2021-07-19,344.58172607421875,39121.14453125,36.60848617553711
2021-07-20,348.58453369140625,38993.828125,36.88568115234375
2021-07-21,351.2757873535156,38793.76953125,37.301475524902344
2021-07-22,353.5978088378906,39275.73828125,37.07047653198242
2021-07-23,357.7268371582031,39348.48828125,36.54380798339844
2021-07-26,358.0085754394531,38925.6328125,35.222503662109375
2021-07-27,354.0640869140625,38989.2890625,33.54084014892578
2021-07-28,355.4242858886719,39107.5078125,35.23173904418945
2021-07-29,356.05584716796875,39162.13671875,34.8529052734375
2021-07-30,354.2001037597656,38684.1015625,34.797462463378906
2021-08-02,354.229248046875,38866.20703125,35.416542053222656
2021-08-03,356.37640380859375,39207.66796875,35.44425964355469
2021-08-04,356.891357421875,39758.5390625,35.721458435058594
2021-08-05,359.15509033203125,39685.69140625,35.56437683105469
2021-08-06,357.5810852050781,39499.03125,35.29642105102539
2021-08-09,358.2418212890625,39316.921875,35.83232879638672
2021-08-10,356.4055480957031,39061.97265625,36.146488189697266
2021-08-11,355.7934265136719,38711.421875,36.155731201171875
2021-08-12,357.0758972167969,38556.63671875,35.65677261352539
2021-08-13,358.3292236328125,37905.59765625,35.75841522216797
2021-08-16,358.4847412109375,37905.59765625,35.629058837890625
2021-08-17,355.3271484375,37477.64453125,34.732784271240234
2021-08-18,351.9073486328125,37664.3046875,34.95454406738281
2021-08-19,353.607421875,36913.11328125,35.185543060302734
2021-08-20,357.2702941894531,36553.4453125,34.55723190307617
2021-08-23,362.6138000488281,36881.2421875,35.06542205810547
2021-08-24,363.7214050292969,37582.35546875,35.63829803466797
2021-08-25,364.1391296386719,37700.7265625,35.52742004394531
2021-08-26,361.8267822265625,37418.453125,34.83442687988281
2021-08-27,365.3438720703125,37395.69140625,35.23173904418945
2021-08-30,369.44384765625,37486.7421875,34.82518768310547
2021-08-31,369.142578125,38228.83203125,35.009979248046875
2021-09-01,369.75469970703125,38283.46875,35.57361602783203
2021-09-02,369.5798034667969,37932.91796875,35.435020446777344
2021-09-03,370.716552734375,38178.75,35.370338439941406
2021-09-06,370.716552734375,38310.7890625,35.370338439941406
2021-09-07,371.24127197265625,38083.15234375,36.36825180053711
2021-09-08,369.9490051269531,37750.8046875,36.0910530090332
2021-09-09,368.6763000488281,37081.55859375,36.118770599365234
2021-09-10,365.878173828125,37254.55859375,36.4791259765625
2021-09-13,365.625732421875,37336.50390625,36.41444396972656
2021-09-14,364.58599853515625,37573.25390625,35.702972412109375
2021-09-15,367.296630859375,37627.88671875,35.52742004394531
2021-09-16,367.5492858886719,37300.09765625,34.797462463378906
2021-09-17,363.1966552734375,37395.69140625,35.0007438659668
2021-09-20,355.69189453125,37395.69140625,33.94739532470703
2021-09-21,356.1295166015625,37395.69140625,34.26155471801758
2021-09-22,359.4559020996094,37395.69140625,35.046939849853516
2021-09-23,362.772705078125,37336.50390625,35.15781784057617
2021-09-24,363.1130676269531,37300.09765625,34.926822662353516
2021-09-27,360.21453857421875,37423.01953125,35.370338439941406
2021-09-28,350.0214538574219,36935.87890625,35.046939849853516
2021-09-29,349.447509765625,36448.7421875,34.71430206298828
2021-09-30,348.1636962890625,36598.97265625,35.213260650634766
2021-10-01,350.3228759765625,35916.07421875,34.88986587524414
2021-10-04,342.9698486328125,35916.07421875,34.41862869262695
2021-10-05,347.5995788574219,35383.4140625,34.363189697265625
2021-10-06,349.82696533203125,34837.08984375,34.5849494934082
2021-10-07,353.03662109375,35419.8359375,35.185543060302734
2021-10-08,351.2761535644531,35342.4375,35.878536224365234
2021-10-11,348.5819396972656,35342.4375,35.60133743286133
2021-10-12,347.3662109375,34736.93359375,35.259456634521484
2021-10-13,350.14788818359375,35087.48828125,36.0910530090332
2021-10-14,356.5963439941406,35529.10546875,35.675254821777344
2021-10-15,358.8431396484375,35893.3203125,35.85081100463867
2021-10-18,362.45166015625,35779.4921875,35.462738037109375
2021-10-19,365.1945495605469,36079.9765625,36.26660919189453
2021-10-20,364.7179870605469,35920.625,36.03561019897461
2021-10-21,366.94525146484375,35856.88671875,35.97093200683594
2021-10-22,363.86199951171875,35888.7578125,36.34053039550781
2021-10-25,367.587158203125,36075.41796875,36.50684356689453
